riding,electiondate,provincecode,lastname,firstname,parliament,byelec,other,lib,ndp,green,bloc,allcons,won
cowichan--malahat--the islands,1979-05-22,2,TAYLOR,DONL,31,0,0,0,0,0,0,1,1
esquimalt--saanich,1979-05-22,2,NEY,PHILIPG,31,0,1,0,0,0,0,0,0
esquimalt--saanich,1979-05-22,2,PETERSON,ALAN,31,0,0,1,0,0,0,0,0
esquimalt--saanich,1979-05-22,2,CAMERON,BOB,31,0,0,0,1,0,0,0,0
esquimalt--saanich,1979-05-22,2,MUNRO,DON,31,0,0,0,0,0,0,1,1
fraser valley east,1979-05-22,2,PATTERSON,ALEX,31,0,0,0,0,0,0,1,1
fraser valley east,1979-05-22,2,FONTAINE,HARRYW,31,0,0,0,1,0,0,0,0
fraser valley east,1979-05-22,2,ERICKSON,JOHANNJOE,31,0,0,1,0,0,0,0,0
fraser valley east,1979-05-22,2,BROWNLEE,KEN,31,0,1,0,0,0,0,0,0
fraser valley west,1979-05-22,2,BOUWMAN,ROLANDJ,31,0,0,1,0,0,0,0,0
fraser valley west,1979-05-22,2,BARKVED,CYRIL,31,0,0,0,1,0,0,0,0
fraser valley west,1979-05-22,2,WENMAN,ROBERTL,31,0,0,0,0,0,0,1,1
fraser valley west,1979-05-22,2,BAINS,KIRPAL,31,0,1,0,0,0,0,0,0
fraser valley west,1979-05-22,2,SWANN,VI,31,0,1,0,0,0,0,0,0
kamloops--shuswap,1979-05-22,2,MARCHAND,LEN,31,0,0,1,0,0,0,0,0
kamloops--shuswap,1979-05-22,2,CAMERON,DON,31,0,0,0,0,0,0,1,1
kamloops--shuswap,1979-05-22,2,ANDERSON,RONH,31,0,0,0,1,0,0,0,0
kootenay east--revelstoke,1979-05-22,2,CONROY,JOE,31,0,0,1,0,0,0,0,0
kootenay east--revelstoke,1979-05-22,2,GRAHAM,STAN,31,0,0,0,0,0,0,1,1
kootenay east--revelstoke,1979-05-22,2,PARKER,SID,31,0,0,0,1,0,0,0,0
kootenay west,1979-05-22,2,KENDALL,PETERM,31,0,0,1,0,0,0,0,0
kootenay west,1979-05-22,2,BRISCO,BOB,31,0,0,0,0,0,0,1,1
kootenay west,1979-05-22,2,PHARE-SMITH,VALERIE,31,0,1,0,0,0,0,0,0
kootenay west,1979-05-22,2,KRISTIANSEN,LYLES,31,0,0,0,1,0,0,0,0
mission--port moody,1979-05-22,2,BEYNON,JAMESWM,31,0,1,0,0,0,0,0,0
mission--port moody,1979-05-22,2,SPRAGGS,TOM,31,0,0,1,0,0,0,0,0
mission--port moody,1979-05-22,2,CAMPBELL,JACK,31,0,0,0,0,0,0,1,0
mission--port moody,1979-05-22,2,ROSE,MARK,31,0,0,0,1,0,0,0,1
nanaimo--alberni,1979-05-22,2,MOSHER,MARKF,31,0,1,0,0,0,0,0,0
nanaimo--alberni,1979-05-22,2,ANDERSON,HUGH,31,0,0,1,0,0,0,0,0
nanaimo--alberni,1979-05-22,2,MILLER,TED,31,0,0,0,1,0,0,0,1
nanaimo--alberni,1979-05-22,2,FRASER,KATIE,31,0,1,0,0,0,0,0,0
nanaimo--alberni,1979-05-22,2,VANALSTINE,SCOTT,31,0,0,0,0,0,0,1,0
new westminster--coquitlam,1979-05-22,2,JEWETT,PAULINE,31,0,0,0,1,0,0,0,1
new westminster--coquitlam,1979-05-22,2,DORAN,ROD,31,0,1,0,0,0,0,0,0
new westminster--coquitlam,1979-05-22,2,GREGORY,MARG,31,0,0,0,0,0,0,1,0
new westminster--coquitlam,1979-05-22,2,GARRISON,LES,31,0,0,1,0,0,0,0,0
new westminster--coquitlam,1979-05-22,2,LEHNERT,JOE,31,0,1,0,0,0,0,0,0
north vancouver--burnaby,1979-05-22,2,MEINDL,POLDI,31,0,1,0,0,0,0,0,0
north vancouver--burnaby,1979-05-22,2,COOK,CHUCK,31,0,0,0,0,0,0,1,1
north vancouver--burnaby,1979-05-22,2,GIBSON,GORDONF,31,0,0,1,0,0,0,0,0
north vancouver--burnaby,1979-05-22,2,TAYLOR,ANEILA,31,0,1,0,0,0,0,0,0
north vancouver--burnaby,1979-05-22,2,WAUGH,ERICH,31,0,1,0,0,0,0,0,0
north vancouver--burnaby,1979-05-22,2,HUNDAL,KITTI,31,0,1,0,0,0,0,0,0
north vancouver--burnaby,1979-05-22,2,HICKS,RUSS,31,0,0,0,1,0,0,0,0
okanagan north,1979-05-22,2,BULLOCK,RICHARD,31,0,0,1,0,0,0,0,0
okanagan north,1979-05-22,2,WHITTAKER,GEORGE,31,0,0,0,0,0,0,1,1
okanagan north,1979-05-22,2,POWELL,"JOHNO,",31,0,0,0,1,0,0,0,0
okanagan--similkameen,1979-05-22,2,MOSES,DON,31,0,0,1,0,0,0,0,0
okanagan--similkameen,1979-05-22,2,BARKER,ALEXANDERV,31,0,1,0,0,0,0,0,0
okanagan--similkameen,1979-05-22,2,SIGURGEIRSON,DARWIN,31,0,0,0,1,0,0,0,0
okanagan--similkameen,1979-05-22,2,KING,FRED,31,0,0,0,0,0,0,1,1
prince george--bulkley valley,1979-05-22,2,ENEMARK,TEX,31,0,0,1,0,0,0,0,0
prince george--bulkley valley,1979-05-22,2,MCCUISH,LORNE,31,0,0,0,0,0,0,1,1
prince george--bulkley valley,1979-05-22,2,KORDYBAN,WILLIAMW,31,0,1,0,0,0,0,0,0
prince george--bulkley valley,1979-05-22,2,PATRICK,ARCHIE,31,0,0,0,1,0,0,0,0
prince george--peace river,1979-05-22,2,BRODDY,LES,31,0,0,1,0,0,0,0,0
prince george--peace river,1979-05-22,2,SIMPSON,BOB,31,0,0,0,1,0,0,0,0
prince george--peace river,1979-05-22,2,OBERLE,FRANK,31,0,0,0,0,0,0,1,1
richmond--south delta,1979-05-22,2,SIDDON,TOM,31,0,0,0,0,0,0,1,1
richmond--south delta,1979-05-22,2,MACRAE,GLEN,31,0,0,1,0,0,0,0,0
richmond--south delta,1979-05-22,2,SOROKA,ALLENH,31,0,1,0,0,0,0,0,0
richmond--south delta,1979-05-22,2,STEVENS,HOMER,31,0,1,0,0,0,0,0,0
richmond--south delta,1979-05-22,2,STICKNEY,MERCIA,31,0,0,0,1,0,0,0,0
skeena,1979-05-22,2,CAMPAGNOLO,IONA,31,0,0,1,0,0,0,0,0
skeena,1979-05-22,2,FULTON,JIM,31,0,0,0,1,0,0,0,1
skeena,1979-05-22,2,COUSINS,ROD,31,0,0,0,0,0,0,1,0
skeena,1979-05-22,2,COLET,FRANZG,31,0,1,0,0,0,0,0,0
skeena,1979-05-22,2,ORGAN,ANTHONYTONY,31,0,1,0,0,0,0,0,0
surrey--white rock--north delta,1979-05-22,2,BIRRING,SEWA,31,0,1,0,0,0,0,0,0
surrey--white rock--north delta,1979-05-22,2,BIANCO,FRED,31,0,1,0,0,0,0,0,0
surrey--white rock--north delta,1979-05-22,2,LANGFORD,CAROL,31,0,0,0,1,0,0,0,0
surrey--white rock--north delta,1979-05-22,2,JACOBS,BOB,31,0,0,1,0,0,0,0,0
surrey--white rock--north delta,1979-05-22,2,FRIESEN,BENNO,31,0,0,0,0,0,0,1,1
vancouver centre,1979-05-22,2,CORCORAN,GREG,31,0,1,0,0,0,0,0,0
vancouver centre,1979-05-22,2,CARNEY,PAT,31,0,0,0,0,0,0,1,0
vancouver centre,1979-05-22,2,PHILLIPS,ART,31,0,0,1,0,0,0,0,1
vancouver centre,1979-05-22,2,OGDEN,BERT,31,0,1,0,0,0,0,0,0
vancouver centre,1979-05-22,2,ELLIOT,JOHN,31,0,1,0,0,0,0,0,0
vancouver centre,1979-05-22,2,JOHNSON,RON,31,0,0,0,1,0,0,0,0
vancouver east,1979-05-22,2,SPROULE,BRIANK,31,0,1,0,0,0,0,0,0
vancouver east,1979-05-22,2,DALLAVALLE,CARLO,31,0,1,0,0,0,0,0,0
vancouver east,1979-05-22,2,WILSON,JFRED,31,0,1,0,0,0,0,0,0
vancouver east,1979-05-22,2,MITCHELL,MARGARETANNE,31,0,0,0,1,0,0,0,1
vancouver east,1979-05-22,2,LEE,ARTHURJART,31,0,0,1,0,0,0,0,0
vancouver east,1979-05-22,2,LENG,CECILH,31,0,0,0,0,0,0,1,0
vancouver kingsway,1979-05-22,2,WADDELL,IAN,31,0,0,0,1,0,0,0,1
vancouver kingsway,1979-05-22,2,HOLT,SIMMA,31,0,0,1,0,0,0,0,0
vancouver kingsway,1979-05-22,2,BAINS,TARLOCHANS,31,0,1,0,0,0,0,0,0
vancouver kingsway,1979-05-22,2,DAVIS,CAL,31,0,0,0,0,0,0,1,0
vancouver kingsway,1979-05-22,2,PHILLIPS,JACK,31,0,1,0,0,0,0,0,0
vancouver quadra,1979-05-22,2,FULLER,DAVID,31,0,1,0,0,0,0,0,0
vancouver quadra,1979-05-22,2,BUSH,ALAN,31,0,0,0,1,0,0,0,0
vancouver quadra,1979-05-22,2,OSBORNE,CAMPBELL,31,0,1,0,0,0,0,0,0
vancouver quadra,1979-05-22,2,GILBERTSON,FRED,31,0,1,0,0,0,0,0,0
vancouver quadra,1979-05-22,2,MANNING,PAUL,31,0,0,1,0,0,0,0,0
vancouver quadra,1979-05-22,2,CLARKE,BILL,31,0,0,0,0,0,0,1,1
vancouver south,1979-05-22,2,DHILLON,AMARJITS,31,0,1,0,0,0,0,0,0
vancouver south,1979-05-22,2,TOTH,TONY,31,0,0,1,0,0,0,0,0
vancouver south,1979-05-22,2,MCMANUS,JUDY,31,0,0,0,1,0,0,0,0
vancouver south,1979-05-22,2,FRASER,JOHNA,31,0,0,0,0,0,0,1,1
victoria,1979-05-22,2,MONOGHAN,ROBERT,31,0,0,1,0,0,0,0,0
victoria,1979-05-22,2,BREWIN,GRETCHEN,31,0,0,0,1,0,0,0,0
victoria,1979-05-22,2,RATZLAFF,DOROTHY,31,0,1,0,0,0,0,0,0
victoria,1979-05-22,2,MCKINNON,ALLAN,31,0,0,0,0,0,0,1,1
burnaby,1980-02-18,2,SPROULE,BRIANK,32,0,1,0,0,0,0,0,0
burnaby,1980-02-18,2,LAWSON,DOREENA,32,0,0,1,0,0,0,0,0
burnaby,1980-02-18,2,MAWBY,HUGH,32,0,0,0,0,0,0,1,0
burnaby,1980-02-18,2,ROBINSON,SVENDJ,32,0,0,0,1,0,0,0,1
capilano,1980-02-18,2,SCHALLER,RICHARDTHETROLL,32,0,1,0,0,0,0,0,0
capilano,1980-02-18,2,HUNTINGTON,RON,32,0,0,0,0,0,0,1,1
capilano,1980-02-18,2,KRAWCZYK,ANDYJ,32,0,0,0,1,0,0,0,0
capilano,1980-02-18,2,SALBERG,GERRY,32,0,0,1,0,0,0,0,0
cariboo--chilcotin,1980-02-18,2,GREENAWAY,LORNE,32,0,0,0,0,0,0,1,1
cariboo--chilcotin,1980-02-18,2,OZERO,LARRY,32,0,0,1,0,0,0,0,0
cariboo--chilcotin,1980-02-18,2,OLAUSSEN,HARRY,32,0,0,0,1,0,0,0,0
cariboo--chilcotin,1980-02-18,2,RIARH,HARBANS,32,0,1,0,0,0,0,0,0
comox--powell river,1980-02-18,2,SKELLY,RAYMOND,32,0,0,0,1,0,0,0,1
comox--powell river,1980-02-18,2,LAZERTE,AL,32,0,0,0,0,0,0,1,0
comox--powell river,1980-02-18,2,PEDERSON,SY,32,0,1,0,0,0,0,0,0
comox--powell river,1980-02-18,2,MCLOUGHLIN,SHIRLEY,32,0,0,1,0,0,0,0,0
cowichan--malahat--the islands,1980-02-18,2,GERVAIS,LÉO,32,0,0,1,0,0,0,0,0
cowichan--malahat--the islands,1980-02-18,2,KNOTT,ERNIE,32,0,1,0,0,0,0,0,0
cowichan--malahat--the islands,1980-02-18,2,MANLY,JIM,32,0,0,0,1,0,0,0,1
cowichan--malahat--the islands,1980-02-18,2,LESOSKY,LOUISCROWBIRD,32,0,1,0,0,0,0,0,0
cowichan--malahat--the islands,1980-02-18,2,TAYLOR,DONL,32,0,0,0,0,0,0,1,0
esquimalt--saanich,1980-02-18,2,NEY,PHILIPG,32,0,1,0,0,0,0,0,0
esquimalt--saanich,1980-02-18,2,CAMERON,BOB,32,0,0,0,1,0,0,0,0
esquimalt--saanich,1980-02-18,2,MADDOCKS,BOB,32,0,1,0,0,0,0,0,0
esquimalt--saanich,1980-02-18,2,MUNRO,DON,32,0,0,0,0,0,0,1,1
esquimalt--saanich,1980-02-18,2,KRISTIANSON,GERRY,32,0,0,1,0,0,0,0,0
fraser valley east,1980-02-18,2,SUDERMAN,JACK,32,0,0,1,0,0,0,0,0
fraser valley east,1980-02-18,2,FONTAINE,HARRYW,32,0,0,0,1,0,0,0,0
fraser valley east,1980-02-18,2,PANKRATZ,JOHN,32,0,1,0,0,0,0,0,0
fraser valley east,1980-02-18,2,PATTERSON,ALEX,32,0,0,0,0,0,0,1,1
fraser valley west,1980-02-18,2,WENMAN,ROBERTL,32,0,0,0,0,0,0,1,1
fraser valley west,1980-02-18,2,DEOL,SWEG,32,0,1,0,0,0,0,0,0
fraser valley west,1980-02-18,2,NOWAK,BENBM,32,0,0,1,0,0,0,0,0
fraser valley west,1980-02-18,2,LECLAIR,JOE,32,0,0,0,1,0,0,0,0
kamloops--shuswap,1980-02-18,2,BRYSON,MACK,32,0,0,1,0,0,0,0,0
kamloops--shuswap,1980-02-18,2,CAMERON,DON,32,0,0,0,0,0,0,1,0
kamloops--shuswap,1980-02-18,2,STOREY,KYLE,32,0,1,0,0,0,0,0,0
kamloops--shuswap,1980-02-18,2,RIIS,NELSONA,32,0,0,0,1,0,0,0,1
kootenay east--revelstoke,1980-02-18,2,PARKER,SID,32,0,0,0,1,0,0,0,1
kootenay east--revelstoke,1980-02-18,2,GRAHAM,STAN,32,0,0,0,0,0,0,1,0
kootenay east--revelstoke,1980-02-18,2,CONROY,JOE,32,0,0,1,0,0,0,0,0
kootenay west,1980-02-18,2,KENDALL,PETERM,32,0,0,1,0,0,0,0,0
kootenay west,1980-02-18,2,BRISCO,BOB,32,0,0,0,0,0,0,1,0
kootenay west,1980-02-18,2,KRISTIANSEN,LYLES,32,0,0,0,1,0,0,0,1
mission--port moody,1980-02-18,2,SULYMA,MICHAEL,32,0,1,0,0,0,0,0,0
mission--port moody,1980-02-18,2,BEYNON,JAMESWM,32,0,1,0,0,0,0,0,0
mission--port moody,1980-02-18,2,ROSE,MARK,32,0,0,0,1,0,0,0,1
mission--port moody,1980-02-18,2,OTWAY,BILL,32,0,0,0,0,0,0,1,0
mission--port moody,1980-02-18,2,SPRAGGS,TOM,32,0,0,1,0,0,0,0,0
nanaimo--alberni,1980-02-18,2,BEZANSON,ALLANH,32,0,1,0,0,0,0,0,0
nanaimo--alberni,1980-02-18,2,VANALSTINE,SCOTT,32,0,0,0,0,0,0,1,0
nanaimo--alberni,1980-02-18,2,COFFEY,FRANKTEEPEERED,32,0,1,0,0,0,0,0,0
nanaimo--alberni,1980-02-18,2,SWANN,GARYWM,32,0,1,0,0,0,0,0,0
nanaimo--alberni,1980-02-18,2,MILLER,TED,32,0,0,0,1,0,0,0,1
nanaimo--alberni,1980-02-18,2,MCKINNON,CECILE,32,0,0,1,0,0,0,0,0
new westminster--coquitlam,1980-02-18,2,EAKINS,TED,32,0,0,0,0,0,0,1,0
new westminster--coquitlam,1980-02-18,2,JEWETT,PAULINE,32,0,0,0,1,0,0,0,1
new westminster--coquitlam,1980-02-18,2,DORAN,ROD,32,0,1,0,0,0,0,0,0
new westminster--coquitlam,1980-02-18,2,MILLER,CARL,32,0,0,1,0,0,0,0,0
north vancouver--burnaby,1980-02-18,2,GIBSON,GORDONF,32,0,0,1,0,0,0,0,0
north vancouver--burnaby,1980-02-18,2,HUNDAL,KITTI,32,0,1,0,0,0,0,0,0
north vancouver--burnaby,1980-02-18,2,COOK,CHUCK,32,0,0,0,0,0,0,1,1
north vancouver--burnaby,1980-02-18,2,MEINDL,POLDI,32,0,1,0,0,0,0,0,0
north vancouver--burnaby,1980-02-18,2,WOODWARD,JACK,32,0,0,0,1,0,0,0,0
okanagan north,1980-02-18,2,POWELL,"JOHNO,",32,0,0,0,1,0,0,0,0
okanagan north,1980-02-18,2,HACK,OTTOH,32,0,0,1,0,0,0,0,0
okanagan north,1980-02-18,2,DANTZER,VINCE,32,0,0,0,0,0,0,1,1
