,riding,electiondate,provincecode,lastname,firstname,parliament,byelec,other,lib,ndp,green,bloc,allcons,won,score
3192,calgary c,2012-11-26,1,GROCHOWSKI,ANTONI,41,1,1,0,0,0,0,0,0,0.0
3193,calgary c,2012-11-26,1,MEADES,DAN,41,1,0,0,1,0,0,0,0,0.0
3194,calgary c,2012-11-26,1,CROCKATT,JOAN,41,1,0,0,0,0,0,1,1,0.0
3195,calgary c,2012-11-26,1,TURNER,CHRIS,41,1,0,0,0,1,0,0,0,0.0
3196,calgary c,2012-11-26,1,LOCKE,HARVEY,41,1,0,1,0,0,0,0,0,0.0
3197,calgary c,2012-11-26,1,PRASHAD,TONY,41,1,1,0,0,0,0,0,0,0.0
3198,fort mac,2014-06-30,1,YURDIGA,DAVID,41,1,0,0,0,0,0,1,1,0.0
3199,fort mac,2014-06-30,1,HARRITHA,KYLE,41,1,0,1,0,0,0,0,0,0.0
3200,fort mac,2014-06-30,1,DEHEER,BRIAN,41,1,0,0,0,1,0,0,0,0.0
3201,fort mac,2014-06-30,1,MOEN,TIM,41,1,1,0,0,0,0,0,0,0.0
3202,fort mac,2014-06-30,1,MCDANIEL,LORI,41,1,0,0,1,0,0,0,0,0.0
3203,macleod,2014-06-30,1,BARLOW,JOHN,41,1,0,0,0,0,0,1,1,5.0
3204,macleod,2014-06-30,1,ASHMORE,LARRY,41,1,0,0,0,1,0,0,0,0.0
3205,macleod,2014-06-30,1,FULLER,DUSTIN,41,1,0,1,0,0,0,0,0,0.0
3206,macleod,2014-06-30,1,BURKE,AILEEN,41,1,0,0,1,0,0,0,0,0.0
3207,macleod,2014-06-30,1,REIMER,DAVID,41,1,0,0,1,0,0,0,0,0.0
3208,yellowhe,2014-06-30,1,WILLIAMS,DEAN,41,1,1,0,0,0,0,0,0,0.0
3209,yellowhe,2014-06-30,1,LYSTANG,CORY,41,1,1,0,0,0,0,0,0,0.0
3210,yellowhe,2014-06-30,1,ROSENDAHL,ERIC,41,1,0,0,1,0,0,0,0,0.0
3211,yellowhe,2014-06-30,1,MAGUHN,RYANH,41,1,0,1,0,0,0,0,0,0.0
3212,yellowhe,2014-06-30,1,EGLINSKI,JIM,41,1,0,0,0,0,0,1,1,0.0
3213,banff--airdrie,2015-10-19,1,MACDONALD,MIKE,42,0,0,0,0,1,0,0,0,0.0
3214,banff--airdrie,2015-10-19,1,RICHARDS,BLAKE,42,0,0,0,0,0,0,1,1,0.0
3215,banff--airdrie,2015-10-19,1,RAYNOLDS,MARLO,42,0,0,1,0,0,0,0,0,0.0
3216,banff--airdrie,2015-10-19,1,BOISSONNEAULT,JOANNE,42,0,0,0,1,0,0,0,0,0.0
3217,battle river--crowfoot,2015-10-19,1,KELLY,GARY,42,0,0,0,0,1,0,0,0,0.0
3218,battle river--crowfoot,2015-10-19,1,KOWALSKI,ANDY,42,0,0,1,0,0,0,0,0,0.0
3219,battle river--crowfoot,2015-10-19,1,SWAMPY,KATHERINE,42,0,0,0,1,0,0,0,0,0.0
3220,battle river--crowfoot,2015-10-19,1,SORENSON,KEVIN,42,0,0,0,0,0,0,1,1,0.0
3221,bow river,2015-10-19,1,SHIELDS,MARTIN,42,0,0,0,0,0,0,1,1,1.0
3222,bow river,2015-10-19,1,KUCY,ANDREW,42,0,1,0,0,0,0,0,0,5.0
3223,bow river,2015-10-19,1,FROMHOLT,RITAANN,42,0,0,0,0,1,0,0,0,0.0
3224,bow river,2015-10-19,1,MACWILLIAM,LYNN,42,0,0,0,1,0,0,0,0,0.0
3225,bow river,2015-10-19,1,KHALID,FAHED,42,0,1,0,0,0,0,0,0,5.0
3226,bow river,2015-10-19,1,VANDESTROET,FRANS,42,0,1,0,0,0,0,0,0,5.0
3227,bow river,2015-10-19,1,ALEXANDER,WILLIAMMACDONALD,42,0,0,1,0,0,0,0,0,0.0
3228,calgary confederation,2015-10-19,1,GRANT,MATT,42,0,0,1,0,0,0,0,0,0.0
3229,calgary confederation,2015-10-19,1,WEBBER,LEN,42,0,0,0,0,0,0,1,1,0.0
3230,calgary confederation,2015-10-19,1,HEUSER,KIRK,42,0,0,0,1,0,0,0,0,0.0
3231,calgary confederation,2015-10-19,1,ODD,NATALIE,42,0,0,0,0,1,0,0,0,0.0
3232,calgary confederation,2015-10-19,1,HUNTER,KEVAN,42,0,1,0,0,0,0,0,0,0.0
3233,calgary forest lawn,2015-10-19,1,DEVINE,JASON,42,0,1,0,0,0,0,0,0,0.0
3234,calgary forest lawn,2015-10-19,1,STEWART,CAM,42,0,0,1,0,0,0,0,0,0.0
3235,calgary forest lawn,2015-10-19,1,SOURAYA,ABDOU,42,0,0,0,1,0,0,0,0,0.0
3236,calgary forest lawn,2015-10-19,1,VERESS,MAX,42,0,1,0,0,0,0,0,0,0.0
3237,calgary forest lawn,2015-10-19,1,OBHRAI,DEEPAK,42,0,0,0,0,0,0,1,1,0.0
3238,calgary forest lawn,2015-10-19,1,BADURA,MATT,42,0,1,0,0,0,0,0,0,0.0
3239,calgary forest lawn,2015-10-19,1,HANSELL,JUDSON,42,0,0,0,0,1,0,0,0,0.0
3240,calgary heritage,2015-10-19,1,MILES,BRENDAN,42,0,0,1,0,0,0,0,0,0.0
3241,calgary heritage,2015-10-19,1,HARPER,STEPHENJ,42,0,0,0,0,0,0,1,1,0.0
3242,calgary heritage,2015-10-19,1,MONTROUGE,NICOLASDUCHASTELDE,42,0,1,0,0,0,0,0,0,0.0
3243,calgary heritage,2015-10-19,1,PAOLASINI,STEVEN,42,0,1,0,0,0,0,0,0,0.0
3244,calgary heritage,2015-10-19,1,CHRISTIE,KELLY,42,0,0,0,0,1,0,0,0,0.0
3245,calgary heritage,2015-10-19,1,HEATHER,LARRYR,42,0,1,0,0,0,0,0,0,0.0
3246,calgary heritage,2015-10-19,1,ZEPIK,KORRY,42,0,1,0,0,0,0,0,0,0.0
3247,calgary heritage,2015-10-19,1,BURGENER,MATTMASTERS,42,0,0,0,1,0,0,0,0,0.0
3248,calgary midnapore,2015-10-19,1,KENNEY,JASON,42,0,0,0,0,0,0,1,1,0.0
3249,calgary midnapore,2015-10-19,1,WAUTERS,BRENNAN,42,0,0,0,0,1,0,0,0,0.0
3250,calgary midnapore,2015-10-19,1,BROWN,HALEY,42,0,0,1,0,0,0,0,0,0.0
3251,calgary midnapore,2015-10-19,1,WESTON,LAURA,42,0,0,0,1,0,0,0,0,0.0
3252,calgary midnapore,2015-10-19,1,ASKIN,PEGGY,42,0,1,0,0,0,0,0,0,0.0
3253,calgary nose hill,2015-10-19,1,KAUFMAN,BRUCE,42,0,0,0,1,0,0,0,0,0.0
3254,calgary nose hill,2015-10-19,1,PRCIC,ROBERT,42,0,0,1,0,0,0,0,0,0.0
3255,calgary nose hill,2015-10-19,1,SCHEER,LAURIE,42,0,0,0,0,1,0,0,0,0.0
3256,calgary nose hill,2015-10-19,1,REMPEL,MICHELLE,42,0,0,0,0,0,0,1,1,0.0
3257,calgary nose hill,2015-10-19,1,BUTT,FAIZAN,42,0,1,0,0,0,0,0,0,0.0
3258,calgary nose hill,2015-10-19,1,GAO,EDWARD,42,0,1,0,0,0,0,0,0,0.0
3259,calgary rocky ridge,2015-10-19,1,NAIDOO,NIRMALA,42,0,0,1,0,0,0,0,0,0.0
3260,calgary rocky ridge,2015-10-19,1,KOT,STEPHANIE,42,0,0,0,1,0,0,0,0,0.0
3261,calgary rocky ridge,2015-10-19,1,WRIGHT,CATRIONA,42,0,0,0,0,1,0,0,0,0.0
3262,calgary rocky ridge,2015-10-19,1,KELLY,PAT,42,0,0,0,0,0,0,1,1,0.0
3263,calgary shepard,2015-10-19,1,JAMES,JEROME,42,0,0,1,0,0,0,0,0,0.0
3264,calgary shepard,2015-10-19,1,KMIEC,TOM,42,0,0,0,0,0,0,1,1,0.0
3265,calgary shepard,2015-10-19,1,ALLARD,DANY,42,0,0,0,1,0,0,0,0,0.0
3266,calgary shepard,2015-10-19,1,MACKENZIE,GRAHAM,42,0,0,0,0,1,0,0,0,0.0
3267,calgary signal hill,2015-10-19,1,CUNDAL,KERRY,42,0,0,1,0,0,0,0,0,0.0
3268,calgary signal hill,2015-10-19,1,RAU,JESSE,42,0,1,0,0,0,0,0,0,0.0
3269,calgary signal hill,2015-10-19,1,LIEPERT,RON,42,0,0,0,0,0,0,1,1,0.0
3270,calgary signal hill,2015-10-19,1,AHMED,KHALIS,42,0,0,0,1,0,0,0,0,0.0
3271,calgary signal hill,2015-10-19,1,MOEN,TIM,42,0,1,0,0,0,0,0,0,0.0
3272,calgary signal hill,2015-10-19,1,KNORREN,TARYN,42,0,0,0,0,1,0,0,0,0.0
3273,calgary skyview,2015-10-19,1,KANG,DARSHANSINGH,42,0,0,1,0,0,0,0,1,0.0
3274,calgary skyview,2015-10-19,1,REDDY,ED,42,0,0,0,0,1,0,0,0,0.0
3275,calgary skyview,2015-10-19,1,BLANCHARD,DANIEL,42,0,1,0,0,0,0,0,0,0.0
3276,calgary skyview,2015-10-19,1,SINGH,SAHAJVIR,42,0,0,0,1,0,0,0,0,0.0
3277,calgary skyview,2015-10-19,1,YOUNG,JOSEPH,42,0,1,0,0,0,0,0,0,0.0
3278,calgary skyview,2015-10-19,1,SHORY,DEVINDER,42,0,0,0,0,0,0,1,0,0.0
3279,calgary skyview,2015-10-19,1,BUTT,NAJEEB,42,0,0,0,0,0,0,1,0,0.0
3280,calgary skyview,2015-10-19,1,GARVEY,STEPHEN,42,0,1,0,0,0,0,0,0,0.0
3281,calgrary centre,2015-10-19,1,CROCKATT,JOAN,42,0,0,0,0,0,0,1,0,3.0
3282,calgrary centre,2015-10-19,1,HENDERSON,YOGI,42,0,1,0,0,0,0,0,0,0.0
3283,calgrary centre,2015-10-19,1,RATTI,JILLIAN,42,0,0,0,1,0,0,0,0,0.0
3284,calgrary centre,2015-10-19,1,HEHR,KENT,42,0,0,1,0,0,0,0,1,0.0
3285,calgrary centre,2015-10-19,1,BOONLERT,THANA,42,0,0,0,0,1,0,0,0,0.0
3286,edmonton centre,2015-10-19,1,STAUFFER,STEVEN,42,0,1,0,0,0,0,0,0,3.0
3287,edmonton centre,2015-10-19,1,MCGOWAN,GIL,42,0,0,0,1,0,0,0,0,3.0
3288,edmonton centre,2015-10-19,1,YAKI,KAT,42,0,1,0,0,0,0,0,0,3.0
3289,edmonton centre,2015-10-19,1,BOISSONNAULT,RANDY,42,0,0,1,0,0,0,0,1,0.0
3290,edmonton centre,2015-10-19,1,CUMMING,JAMES,42,0,0,0,0,0,0,1,0,0.0
3291,edmonton centre,2015-10-19,1,PARKER,DAVID,42,0,0,0,0,1,0,0,0,0.0
3292,edmonton griesbach,2015-10-19,1,THOMPSON,BUNBUN,42,0,1,0,0,0,0,0,0,0.0
3293,edmonton griesbach,2015-10-19,1,GONCHARENKO,MARYNA,42,0,1,0,0,0,0,0,0,0.0
3294,edmonton griesbach,2015-10-19,1,NORTHCOTT,LINDA,42,0,1,0,0,0,0,0,0,0.0
3295,edmonton griesbach,2015-10-19,1,DIOTTE,KERRY,42,0,0,0,0,0,0,1,1,0.0
3296,edmonton griesbach,2015-10-19,1,WORKMAN,HEATHER,42,0,0,0,0,1,0,0,0,0.0
3297,edmonton griesbach,2015-10-19,1,GOLD,BRIAN,42,0,0,1,0,0,0,0,0,0.0
3298,edmonton griesbach,2015-10-19,1,IRWIN,JANIS,42,0,0,0,1,0,0,0,0,0.0
3299,edmonton griesbach,2015-10-19,1,JOYCE,MARY,42,0,1,0,0,0,0,0,0,0.0
3300,edmonton manning,2015-10-19,1,VALLEE,CHRIS,42,0,0,0,0,1,0,0,0,0.0
3301,edmonton manning,2015-10-19,1,PAQUETTE,AARON,42,0,0,0,1,0,0,0,0,0.0
3302,edmonton manning,2015-10-19,1,DERES,MEBREATE,42,0,1,0,0,0,0,0,0,0.0
3303,edmonton manning,2015-10-19,1,ABOULTAIF,ZIAD,42,0,0,0,0,0,0,1,1,0.0
3304,edmonton manning,2015-10-19,1,AUJLA,SUKHDEV,42,0,0,1,0,0,0,0,0,0.0
3305,edmonton manning,2015-10-19,1,VACHON,ANDRÉ,42,0,1,0,0,0,0,0,0,0.0
3306,edmonton mill woods,2015-10-19,1,SOHI,AMARJEET,42,0,0,1,0,0,0,0,1,0.0
3307,edmonton mill woods,2015-10-19,1,DOWNING,PETER,42,0,1,0,0,0,0,0,0,0.0
3308,edmonton mill woods,2015-10-19,1,RANKIN,NAOMI,42,0,1,0,0,0,0,0,0,0.0
3309,edmonton mill woods,2015-10-19,1,STUBBS,COLIN,42,0,1,0,0,0,0,0,0,0.0
3310,edmonton mill woods,2015-10-19,1,DEOL,JASVIR,42,0,0,0,1,0,0,0,0,0.0
3311,edmonton mill woods,2015-10-19,1,UPPAL,TIM,42,0,0,0,0,0,0,1,0,0.0
3312,edmonton mill woods,2015-10-19,1,MCLEAN,RALPH,42,0,0,0,0,1,0,0,0,0.0
3313,edmonton mill woods,2015-10-19,1,PALEY,ALLENKW,42,0,1,0,0,0,0,0,0,0.0
3314,edmonton riverbend,2015-10-19,1,KENNEDY,VALERIE,42,0,0,0,0,1,0,0,0,0.0
3315,edmonton riverbend,2015-10-19,1,LACK,STEVEN,42,0,1,0,0,0,0,0,0,0.0
3316,edmonton riverbend,2015-10-19,1,FLECK,BRIAN,42,0,0,0,1,0,0,0,0,0.0
3317,edmonton riverbend,2015-10-19,1,CHAUDARY,TARIQ,42,0,0,1,0,0,0,0,0,0.0
3318,edmonton riverbend,2015-10-19,1,JENEROUX,MATT,42,0,0,0,0,0,0,1,1,0.0
3319,edmonton strathcona,2015-10-19,1,MACDONALD,DOUGAL,42,0,1,0,0,0,0,0,0,0.0
3320,edmonton strathcona,2015-10-19,1,ECKSTROM,DONOVAN,42,0,1,0,0,0,0,0,0,0.0
3321,edmonton strathcona,2015-10-19,1,DUNCAN,LINDA,42,0,0,0,1,0,0,0,1,0.0
3322,edmonton strathcona,2015-10-19,1,BROMSGROVE,RYAN,42,0,1,0,0,0,0,0,0,0.0
3323,edmonton strathcona,2015-10-19,1,BINNEMA,JACOBK,42,0,0,0,0,1,0,0,0,0.0
3324,edmonton strathcona,2015-10-19,1,THOM,LEN,42,0,0,0,0,0,0,1,0,0.0
3325,edmonton strathcona,2015-10-19,1,SCHURMAN,ANDREW,42,0,1,0,0,0,0,0,0,0.0
3326,edmonton strathcona,2015-10-19,1,OLSZEWSKI,ELEANOR,42,0,0,1,0,0,0,0,0,0.0
3327,edmonton strathcona,2015-10-19,1,STINSON,MALCOLM,42,0,1,0,0,0,0,0,0,0.0
3328,edmonton strathcona,2015-10-19,1,JONES,CHRIS,42,0,1,0,0,0,0,0,0,0.0
3329,edmonton west,2015-10-19,1,BRYAN,PAMELALESLIE,42,0,0,0,0,1,0,0,0,1.0
3330,edmonton west,2015-10-19,1,LEIBOVICI,KAREN,42,0,0,1,0,0,0,0,0,3.0
3331,edmonton west,2015-10-19,1,MACKENZIE,HEATHER,42,0,0,0,1,0,0,0,0,0.0
3332,edmonton west,2015-10-19,1,MORTON,PEGGY,42,0,1,0,0,0,0,0,0,0.0
3333,edmonton west,2015-10-19,1,MCCAULEY,KELLY,42,0,0,0,0,0,0,1,1,2.0
3334,edmonton west,2015-10-19,1,DUSSAULT,ALEXANDER,42,0,1,0,0,0,0,0,0,0.0
3335,edmonton--wetaskiwin,2015-10-19,1,WHITLOCK,BRAYDEN,42,0,1,0,0,0,0,0,0,0.0
3336,edmonton--wetaskiwin,2015-10-19,1,HUT,JOYANN,42,0,0,0,0,1,0,0,0,0.0
3337,edmonton--wetaskiwin,2015-10-19,1,BITZ,FRITZK,42,0,0,0,1,0,0,0,0,0.0
3338,edmonton--wetaskiwin,2015-10-19,1,LAKE,MIKE,42,0,0,0,0,0,0,1,1,0.0
3339,edmonton--wetaskiwin,2015-10-19,1,BIOLLO,JACQUELINE,42,0,0,1,0,0,0,0,0,0.0
3340,foothills,2015-10-19,1,BARLOW,JOHN,42,0,0,0,0,0,0,1,1,0.0
3341,foothills,2015-10-19,1,SLINGERLAND,MARC,42,0,1,0,0,0,0,0,0,0.0
3342,foothills,2015-10-19,1,MORGAN,CORY,42,0,1,0,0,0,0,0,0,0.0
3343,foothills,2015-10-19,1,TITTEL,ROMYS,42,0,0,0,0,1,0,0,0,0.0
3344,foothills,2015-10-19,1,THOMPSON,ALISON,42,0,0,0,1,0,0,0,0,0.0
3345,foothills,2015-10-19,1,MACPHERSON,TANYA,42,0,0,1,0,0,0,0,0,0.0
3346,fort mcmurray--cold lake,2015-10-19,1,BERRY,SCOTT,42,0,1,0,0,0,0,0,0,0.0
3347,fort mcmurray--cold lake,2015-10-19,1,DEHEER,BRIAN,42,0,0,0,0,1,0,0,0,0.0
3348,fort mcmurray--cold lake,2015-10-19,1,YURDIGA,DAVID,42,0,0,0,0,0,0,1,1,0.0
3349,fort mcmurray--cold lake,2015-10-19,1,HARRIETHA,KYLE,42,0,0,1,0,0,0,0,0,0.0
3350,fort mcmurray--cold lake,2015-10-19,1,JANSSEN,ROELOF,42,0,1,0,0,0,0,0,0,0.0
3351,fort mcmurray--cold lake,2015-10-19,1,LEPINE,MELODY,42,0,0,0,1,0,0,0,0,0.0
3352,grande prairie--mackenzie,2015-10-19,1,MOSSAGIZI,SABA,42,0,0,0,1,0,0,0,0,0.0
3353,grande prairie--mackenzie,2015-10-19,1,THOMPSON,DYLAN,42,0,1,0,0,0,0,0,0,0.0
3354,grande prairie--mackenzie,2015-10-19,1,WARKENTIN,CHRIS,42,0,0,0,0,0,0,1,1,0.0
3355,grande prairie--mackenzie,2015-10-19,1,JOHNSTON,REAGAN,42,0,0,1,0,0,0,0,0,0.0
3356,grande prairie--mackenzie,2015-10-19,1,FRIESEN,JAMESDAVID,42,0,0,0,0,1,0,0,0,0.0
3357,lakeland,2015-10-19,1,STUBBS,SHANNON,42,0,0,0,0,0,0,1,1,0.0
3358,lakeland,2015-10-19,1,MONTGOMERY,DANIELLE,42,0,0,0,0,1,0,0,0,0.0
3359,lakeland,2015-10-19,1,PARENTEAU,GARRY,42,0,0,1,0,0,0,0,0,0.0
3360,lakeland,2015-10-19,1,ZARASKA,DUANE,42,0,0,0,1,0,0,0,0,0.0
3361,lakeland,2015-10-19,1,MCFADZEAN,ROBERTGEORGE,42,0,1,0,0,0,0,0,0,5.0
3362,lethbridge,2015-10-19,1,KRYGIER-PAINE,SOLLY,42,0,1,0,0,0,0,0,0,3.0
3363,lethbridge,2015-10-19,1,HARDER,RACHAEL,42,0,0,0,0,0,0,1,1,0.0
3364,lethbridge,2015-10-19,1,PYNE,MIKE,42,0,0,1,0,0,0,0,0,3.0
3365,lethbridge,2015-10-19,1,CAPP,GEOFFREY,42,0,1,0,0,0,0,0,0,3.0
3366,lethbridge,2015-10-19,1,MACMILLAN,KAS,42,0,0,0,0,1,0,0,0,0.0
3367,lethbridge,2015-10-19,1,MEHEDEN,CHERYL,42,0,0,0,1,0,0,0,0,0.0
3368,medicine hat--cardston--warner,2015-10-19,1,SMITH,BRENT,42,0,0,0,0,1,0,0,0,0.0
3369,medicine hat--cardston--warner,2015-10-19,1,ALLAN,GLEN,42,0,0,1,0,0,0,0,0,0.0
3370,medicine hat--cardston--warner,2015-10-19,1,WEIR,ERIN,42,0,0,0,1,0,0,0,0,0.0
3371,medicine hat--cardston--warner,2015-10-19,1,HILLYER,JIM,42,0,0,0,0,0,0,1,1,0.0
3372,medicine hat--cardston--warner,2015-10-19,1,TURNER,JOHNCLAYTON,42,0,1,0,0,0,0,0,0,0.0
3373,peace river--westlock,2015-10-19,1,ALEXIS,CAMERON,42,0,0,0,1,0,0,0,0,0.0
3374,peace river--westlock,2015-10-19,1,SERGEEW,JEREMY,42,0,1,0,0,0,0,0,0,0.0
3375,peace river--westlock,2015-10-19,1,BROWN,CHRIS,42,0,0,1,0,0,0,0,0,0.0
3376,peace river--westlock,2015-10-19,1,LEVAC,SABRINALEE,42,0,0,0,0,1,0,0,0,0.0
3377,peace river--westlock,2015-10-19,1,VIERSEN,ARNOLD,42,0,0,0,0,0,0,1,1,0.0
3378,red deer--lacombe,2015-10-19,1,HART,DOUG,42,0,0,0,1,0,0,0,0,0.0
3379,red deer--lacombe,2015-10-19,1,CALKINS,BLAINE,42,0,0,0,0,0,0,1,1,0.0
3380,red deer--lacombe,2015-10-19,1,ROCK,JEFF,42,0,0,1,0,0,0,0,0,0.0
3381,red deer--lacombe,2015-10-19,1,KUZYK,LES,42,0,0,0,0,1,0,0,0,0.0
3382,red deer--mountain view,2015-10-19,1,HARRIS,PAUL,42,0,0,0,1,0,0,0,0,0.0
3383,red deer--mountain view,2015-10-19,1,DREESHEN,EARL,42,0,0,0,0,0,0,1,1,0.0
3384,red deer--mountain view,2015-10-19,1,KASTERN,CHANDRALESCIA,42,0,0,1,0,0,0,0,0,0.0
3385,red deer--mountain view,2015-10-19,1,MILNE,SCOTT,42,0,1,0,0,0,0,0,0,0.0
3386,red deer--mountain view,2015-10-19,1,OLENY,SIMON,42,0,0,0,0,1,0,0,0,0.0
3387,red deer--mountain view,2015-10-19,1,WALPER,JAMES,42,0,1,0,0,0,0,0,0,0.0
3388,sherwood park--fort saskatchewan,2015-10-19,1,FRANK,ROD,42,0,0,1,0,0,0,0,0,0.0
3389,sherwood park--fort saskatchewan,2015-10-19,1,GENUIS,GARNETT,42,0,0,0,0,0,0,1,1,0.0
3390,sherwood park--fort saskatchewan,2015-10-19,1,BURRY,STEPHENC,42,0,1,0,0,0,0,0,0,0.0
3391,sherwood park--fort saskatchewan,2015-10-19,1,HARROP,BRANDIE,42,0,0,0,0,1,0,0,0,0.0
3392,sherwood park--fort saskatchewan,2015-10-19,1,FORD,JAMES,42,0,1,0,0,0,0,0,0,0.0
3393,sherwood park--fort saskatchewan,2015-10-19,1,CAVE,JOANNE,42,0,0,0,1,0,0,0,0,0.0
3394,st. albert--edmonton,2015-10-19,1,OLDHAM,ANDREA,42,0,0,0,0,1,0,0,0,0.0
3395,st. albert--edmonton,2015-10-19,1,GHETTUBA,BEATRICE,42,0,0,1,0,0,0,0,0,0.0
3396,st. albert--edmonton,2015-10-19,1,COOPER,MICHAEL,42,0,0,0,0,0,0,1,1,0.0
3397,st. albert--edmonton,2015-10-19,1,MALAYKO,DARLENE,42,0,0,0,1,0,0,0,0,0.0
3398,st. albert--edmonton,2015-10-19,1,RATHGEBER,BRENT,42,0,1,0,0,0,0,0,0,0.0
3399,sturgeon river--parkland,2015-10-19,1,AMBROSE,RONA,42,0,0,0,0,0,0,1,1,0.0
3400,sturgeon river--parkland,2015-10-19,1,DESFORGES,GUY,42,0,0,0,1,0,0,0,0,0.0
3401,sturgeon river--parkland,2015-10-19,1,GREENE,BRENDON,42,0,0,0,0,1,0,0,0,0.0
3402,sturgeon river--parkland,2015-10-19,1,CHAUVET,ERNEST,42,0,1,0,0,0,0,0,0,0.0
3403,sturgeon river--parkland,2015-10-19,1,DUECK,TRAVIS,42,0,0,1,0,0,0,0,0,0.0
3404,yellowhead,2015-10-19,1,MAGUHN,RYAN,42,0,0,1,0,0,0,0,0,2.0
3405,yellowhead,2015-10-19,1,EGLINSKI,JIM,42,0,0,0,0,0,0,1,1,0.0
3406,yellowhead,2015-10-19,1,KUZMINSKI,KEN,42,0,0,0,1,0,0,0,0,4.0
3407,yellowhead,2015-10-19,1,LYSTANG,CORY,42,0,1,0,0,0,0,0,0,0.0
3408,yellowhead,2015-10-19,1,LANGE,SANDRAWOLF,42,0,0,0,0,1,0,0,0,0.0
3409,medicine hat--cardston--warner,2016-10-24,1,TAYLOR,ROD,42,1,1,0,0,0,0,0,0,0.0
3410,medicine hat--cardston--warner,2016-10-24,1,COOPER,KAYNE,42,1,1,0,0,0,0,0,0,0.0
3411,medicine hat--cardston--warner,2016-10-24,1,JOHNSTON,SHELDONW,42,1,1,0,0,0,0,0,0,0.0
3412,medicine hat--cardston--warner,2016-10-24,1,WAEGE,BEVERLYANN,42,1,0,0,1,0,0,0,0,0.0
3413,medicine hat--cardston--warner,2016-10-24,1,MOTZ,GLEN,42,1,0,0,0,0,0,1,1,0.0
3414,medicine hat--cardston--warner,2016-10-24,1,SAKAMOTO,STAN,42,1,0,1,0,0,0,0,0,0.0
3415,calgary heritage,2016-11-01,1,BENZEN,BOB,42,1,0,0,0,0,0,1,1,0.0
3416,calgary heritage,2016-11-01,1,KNORREN,TARYN,42,1,0,0,0,1,0,0,0,0.0
3417,calgary heritage,2016-11-01,1,GEROW,DARCY,42,1,1,0,0,0,0,0,0,0.0
3418,calgary heritage,2016-11-01,1,AHMED,KHALIS,42,1,0,0,1,0,0,0,0,0.0
3419,calgary heritage,2016-11-01,1,WILLERTON,JEFF,42,1,1,0,0,0,0,0,0,0.0
3420,calgary heritage,2016-11-01,1,GARVEY,STEPHENJ,42,1,1,0,0,0,0,0,0,0.0
3421,calgary heritage,2016-11-01,1,FORSYTH,SCOTT,42,1,0,1,0,0,0,0,0,3.0
3422,calgary midnapore,2016-11-01,1,BROWN,HALEY,42,1,0,1,0,0,0,0,0,0.0
3423,calgary midnapore,2016-11-01,1,HEATHER,LARRYR,42,1,1,0,0,0,0,0,0,0.0
3424,calgary midnapore,2016-11-01,1,ZEDIC,RYAN,42,1,0,0,0,1,0,0,0,0.0
3425,calgary midnapore,2016-11-01,1,HEFFERNAN,HOLLY,42,1,0,0,1,0,0,0,0,0.0
3426,calgary midnapore,2016-11-01,1,CHAWLA,KULBIRSINGH,42,1,1,0,0,0,0,0,0,0.0
3427,calgary midnapore,2016-11-01,1,KUSIE,STEPHANIE,42,1,0,0,0,0,0,1,1,3.0
3428,calgary heritage,2017-04-03,1,AHMED,KHALIS,42,1,0,0,1,0,0,0,0,0.0
3429,calgary heritage,2017-04-03,1,GARVEY,STEPHENJ,42,1,1,0,0,0,0,0,0,0.0
3430,calgary heritage,2017-04-03,1,BENZEN,BOB,42,1,0,0,0,0,0,1,1,3.0
3431,calgary heritage,2017-04-03,1,GEROW,DARCY,42,1,1,0,0,0,0,0,0,0.0
3432,calgary heritage,2017-04-03,1,FORSYTH,SCOTT,42,1,0,1,0,0,0,0,0,2.0
3433,calgary heritage,2017-04-03,1,WILLERTON,JEFF,42,1,1,0,0,0,0,0,0,0.0
3434,calgary heritage,2017-04-03,1,KNORREN,TARYN,42,1,0,0,0,1,0,0,0,0.0
3435,calgary midnapore,2017-04-03,1,HEFFERNAN,HOLLY,42,1,0,0,1,0,0,0,0,0.0
3436,calgary midnapore,2017-04-03,1,KUSIE,STEPHANIE,42,1,0,0,0,0,0,1,1,2.0
3437,calgary midnapore,2017-04-03,1,BROWN,HALEY,42,1,0,1,0,0,0,0,0,3.0
3438,calgary midnapore,2017-04-03,1,ZEDIC,RYAN,42,1,0,0,0,1,0,0,0,0.0
3439,calgary midnapore,2017-04-03,1,CHAWLA,KULBIRSINGH,42,1,1,0,0,0,0,0,0,0.0
3440,calgary midnapore,2017-04-03,1,HEATHER,LARRYR,42,1,1,0,0,0,0,0,0,0.0
3441,sturgeon river--parkland,2017-10-23,1,LLOYD,DANE,42,1,0,0,0,0,0,1,1,3.0
3442,sturgeon river--parkland,2017-10-23,1,GOLD,BRIAN,42,1,0,1,0,0,0,0,0,0.0
3443,sturgeon river--parkland,2017-10-23,1,CHAUVET,ERNEST,42,1,1,0,0,0,0,0,0,0.0
3444,sturgeon river--parkland,2017-10-23,1,GAWRELUCK,SHAWNA,42,1,0,0,1,0,0,0,0,0.0
3445,Yale,-1549756800,2,"MacKelvie, John Armstrong",,13,1,0,0,0,0,0,1,1,0.0
3446,Yale,-1549756800,2,"EDGETT, Charles Edgar",,13,1,1,0,0,0,0,0,0,0.0
3447,Victoria City,-1583625600,2,"Tolmie, Simon Fraser",,13,1,1,0,0,0,0,0,1,0.0
